date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:02	26036/26036	---M-Z	200	added ('OK')	text/html	etag:%2265b4-65a8b9a2-18912e9ff46e62d1;gz%22	https://shivaaythemes.in/morbizz-demo/service-detail-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/service-detail-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:02	30497/30497	---M-Z	200	added ('OK')	text/html	etag:%227721-65a8b9a0-17459750b12f1afd;gz%22	https://shivaaythemes.in/morbizz-demo/portfolio.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/portfolio.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:02	27123/27123	---M-Z	200	added ('OK')	text/html	etag:%2269f3-65a8b99e-979d96eeb19f30b8;gz%22	https://shivaaythemes.in/morbizz-demo/portfolio-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/portfolio-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:03	29687/29687	---M-Z	200	added ('OK')	text/html	etag:%2273f7-65a8b9a0-baa93aacbc4553d3;gz%22	https://shivaaythemes.in/morbizz-demo/portfolio-detail.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/portfolio-detail.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:03	24875/24875	---M-Z	200	added ('OK')	text/html	etag:%22612b-65a8b99e-63dfc70865e8bc15;gz%22	https://shivaaythemes.in/morbizz-demo/portfolio-detail-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/portfolio-detail-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:03	39692/39692	---M-Z	200	added ('OK')	text/html	etag:%229b0c-65a8b9a6-29be969e20530927;gz%22	https://shivaaythemes.in/morbizz-demo/team.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/team.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:03	36290/36290	---M-Z	200	added ('OK')	text/html	etag:%228dc2-65a8b9a5-c7bcefb6ca345615;gz%22	https://shivaaythemes.in/morbizz-demo/team-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/team-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:04	27700/27700	---M-Z	200	added ('OK')	text/html	etag:%226c34-65a8b9a6-463d227832f58b50;gz%22	https://shivaaythemes.in/morbizz-demo/team-detail.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/team-detail.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:04	29464/29464	---M-Z	200	added ('OK')	text/html	etag:%227318-65a8b9a5-dc7488d95eb02d55;gz%22	https://shivaaythemes.in/morbizz-demo/team-detail-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/team-detail-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:04	42016/42016	---M-Z	200	added ('OK')	text/html	etag:%22a420-65a8b9a1-f6905328658f0a56;gz%22	https://shivaaythemes.in/morbizz-demo/pricing.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/pricing.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:05	31366/31366	---M-Z	200	added ('OK')	text/html	etag:%227a86-65a8b9a1-58837ce219f25dbf;gz%22	https://shivaaythemes.in/morbizz-demo/pricing-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/pricing-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:05	37950/37950	---M-Z	200	added ('OK')	text/html	etag:%22943e-65a8b99b-c2381f6635ec247c;gz%22	https://shivaaythemes.in/morbizz-demo/faq.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/faq.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:05	42279/42279	---M-Z	200	added ('OK')	text/html	etag:%22a527-65a8b99b-2a9b8a24ef36ff5e;gz%22	https://shivaaythemes.in/morbizz-demo/faq-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/faq-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:05	22193/22193	---M-Z	200	added ('OK')	text/html	etag:%2256b1-65a8b994-3e81a411b6b948be;gz%22	https://shivaaythemes.in/morbizz-demo/404-error.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/404-error.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:05	19901/19901	---M-Z	200	added ('OK')	text/html	etag:%224dbd-65a8b994-5595099211ea01b2;gz%22	https://shivaaythemes.in/morbizz-demo/404-error-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/404-error-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:06	42110/42110	---M-Z	200	added ('OK')	text/html	etag:%22a47e-65a8b999-ab1ae8c6d04a7251;gz%22	https://shivaaythemes.in/morbizz-demo/blog-grid.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/blog-grid.html	(from https://shivaaythemes.in/morbizz-demo/)
